Applicant_ID,Total_Experience,Total_Experience_in_field_applied,Department,Role,Industry,Organization,Designation,Education,Graduation_Specialization,University_Grad,Passing_Year_Of_Graduation,PG_Specialization,University_PG,Passing_Year_Of_PG,Curent_Location,Preferred_location,Current_CTC,Inhand_Offer,Last_Appraisal_Rating,No_Of_Companies_worked,Number_of_Publications,Certifications,International_degree_any,Expected_CTC
36073,15,2,Marketing,Consultant,Others,O,Product Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Lucknow,Mumbai,2164458,N,D,3,8,3,0,2489126
52317,9,3,Top Management,Principal Analyst,Analytics,L,Director,Doctorate,Economics,Guwahati,2004.0,Economics,Guwahati,2006.0,Kanpur,Delhi,1786156,Y,A,6,5,0,1,2500618
50277,2,0,Education,Professor,BFSI,B,HR,Grad,Arts,Jaipur,2018.0,Mathematics,Bhubaneswar,2006.0,Bhubaneswar,Delhi,485694,N,D,2,0,0,0,558548
24504,22,10,Top Management,Financial Analyst,BFSI,O,Marketing Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Delhi,Ahmedabad,1409068,N,B,6,0,1,0,1761335
40339,22,15,Sales,Business Analyst,FMCG,P,HR,PG,Zoology,Bangalore,1990.0,Zoology,Bangalore,1992.0,Guwahati,Bhubaneswar,2210135,N,B,3,5,0,0,2873175
59159,16,8,Marketing,Sales Execituve,Insurance,P,Others,PG,Chemistry,Pune,1996.0,Chemistry,Pune,1998.0,Ahmedabad,Bhubaneswar,3211073,Y,D,2,4,2,0,3899527
55455,5,1,Marketing,Analyst,IT,I,HR,Grad,Botony,Mangalore,2015.0,Mathematics,Bhubaneswar,2006.0,Ahmedabad,Bhubaneswar,523933,N,D,1,0,0,0,602522
54516,14,1,HR,Business Analyst,FMCG,O,Product Manager,Grad,Arts,Ahmedabad,2006.0,Arts,Ahmedabad,2022.0,Mangalore,Surat,1950501,N,A,4,2,0,0,2438126
40153,20,7,Education,Sales Execituve,BFSI,B,Software Developer,Doctorate,Others,Bangalore,1994.0,Botony,Bangalore,1996.0,Surat,Bangalore,3882197,Y,Key_Performer,4,4,0,0,5435075
15310,21,8,Marketing,Business Analyst,FMCG,J,Data Analyst,PG,Economics,Ahmedabad,1990.0,Others,Ahmedabad,1992.0,Surat,Kanpur,3457808,N,C,2,7,0,0,4135538
32077,10,4,Sales,Financial Analyst,Insurance,F,Marketing Manager,Grad,Economics,Delhi,2004.0,Economics,Delhi,2006.0,Kanpur,Jaipur,1813489,Y,C,2,8,0,0,2135564
44163,8,5,Others,Senior Researcher,Aviation,B,Research Analyst,Doctorate,Psychology,Guwahati,2006.0,Psychology,Guwahati,2008.0,Lucknow,Kanpur,1646780,N,D,2,8,0,0,2045300
41808,23,4,Sales,Sales Execituve,FMCG,H,Network Engineer,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Chennai,Mumbai,2643154,Y,Key_Performer,5,5,5,0,3436100
39735,19,15,Marketing,Senior Researcher,Insurance,M,Data Analyst,PG,Psychology,Ahmedabad,1995.0,Psychology,Ahmedabad,1997.0,Delhi,Kanpur,3366424,Y,Key_Performer,4,5,2,0,4443679
53705,14,2,Marketing,Scientist,Automobile,E,Manager,PG,Engineering,Delhi,1997.0,Engineering,Delhi,1999.0,Bhubaneswar,Mangalore,1984341,N,B,3,6,0,0,2579643
15354,21,16,Analytics/BI,Others,Retail,M,Consultant,PG,Engineering,Jaipur,1993.0,Engineering,Jaipur,1995.0,Jaipur,Chennai,3947403,Y,Key_Performer,5,7,1,0,5210571
31914,20,11,Education,Team Lead,Training,J,HR,Doctorate,Arts,Lucknow,2000.0,Mathematics,Bhubaneswar,2006.0,Nagpur,Mangalore,3992959,N,D,2,1,0,0,4959255
56884,12,8,Marketing,Senior Researcher,Telecom,A,Sr.Manager,PG,Psychology,Mangalore,2000.0,Psychology,Mangalore,2002.0,Delhi,Ahmedabad,1753072,N,B,6,5,2,0,2278993
22074,23,15,Healthcare,Analyst,Aviation,O,Marketing Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Mangalore,Bhubaneswar,2531211,Y,Key_Performer,5,6,2,0,3290574
47544,1,0,Education,Bio statistician,Aviation,K,Marketing Manager,PG,Chemistry,Guwahati,2011.0,Chemistry,Guwahati,2013.0,Bangalore,Chennai,446425,Y,B,3,5,0,0,589281
58886,0,0,Marketing,Others,Training,M,HR,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Chennai,Guwahati,0,N,B,0,5,0,0,367364
55083,11,1,Engineering,Senior Researcher,IT,H,Consultant,Grad,Arts,Ahmedabad,2009.0,Arts,Ahmedabad,2021.0,Surat,Bhubaneswar,2005871,N,B,3,0,0,0,2507338
34142,10,1,Sales,Sales Manager,FMCG,D,CA,Grad,Engineering,Kolkata,2010.0,Engineering,Kolkata,2014.0,Jaipur,Jaipur,1912224,Y,B,6,2,0,0,2447646
16762,24,5,Banking,Sales Manager,Telecom,P,Consultant,Doctorate,Chemistry,Delhi,1996.0,Chemistry,Delhi,2009.0,Chennai,Lucknow,2528346,N,B,4,2,0,0,3413267
31208,25,10,HR,Head,Retail,L,HR,Doctorate,Zoology,Delhi,1995.0,Zoology,Delhi,2012.0,Surat,Jaipur,3479238,N,A,4,0,0,1,4696971
26409,8,1,Education,Consultant,IT,N,Assistant Manager,Doctorate,Psychology,Surat,2005.0,Others,Surat,2007.0,Nagpur,Surat,2037896,N,D,6,6,0,0,2531066
20968,23,1,Accounts,Bio statistician,Telecom,D,Research Analyst,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Guwahati,Chennai,2000447,Y,A,2,3,2,0,2600581
13530,21,0,Marketing,Head,BFSI,H,HR,PG,Psychology,Ahmedabad,1999.0,Psychology,Ahmedabad,2010.0,Bhubaneswar,Nagpur,2978265,Y,Key_Performer,3,2,1,1,3931309
43357,19,8,Sales,Sales Execituve,Training,P,HR,Grad,Arts,Ahmedabad,1993.0,Arts,Ahmedabad,1995.0,Lucknow,Mumbai,2524344,N,A,5,7,0,0,3155430
49677,18,13,Marketing,Business Analyst,BFSI,C,Network Engineer,Grad,Engineering,Bangalore,2002.0,Engineering,Bangalore,2010.0,Nagpur,Surat,2477504,N,B,5,0,4,0,3096880
54765,4,3,Sales,Business Analyst,Analytics,E,Manager,Doctorate,Others,Bhubaneswar,2007.0,Chemistry,Bhubaneswar,2009.0,Nagpur,Mumbai,1093144,Y,B,5,3,0,0,1530401
18233,10,2,Others,Bio statistician,IT,I,Sr.Manager,PG,Mathematics,Nagpur,2001.0,Mathematics,Nagpur,2003.0,Kanpur,Lucknow,2341944,N,B,4,6,0,0,3044527
26493,19,18,Analytics/BI,Senior Researcher,Others,J,HR,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Kanpur,Lucknow,2627363,N,Key_Performer,5,0,3,0,3284203
17712,13,11,Top Management,Bio statistician,Telecom,M,Consultant,Grad,Botony,Pune,2007.0,Mathematics,Bhubaneswar,2006.0,Delhi,Mangalore,2046000,N,A,3,1,0,0,2557500
33063,18,7,Sales,Sales Manager,Others,J,Product Manager,Doctorate,Chemistry,Surat,1994.0,Chemistry,Surat,1996.0,Pune,Ahmedabad,2558862,Y,B,6,7,0,0,3582406
39469,5,4,Marketing,Associate,FMCG,P,Data Analyst,Grad,Arts,Bangalore,2008.0,Arts,Bangalore,2010.0,Guwahati,Jaipur,567504,Y,Key_Performer,4,6,2,0,755461
17776,14,12,Engineering,Business Analyst,Others,A,Assistant Manager,Doctorate,Others,Guwahati,2006.0,Arts,Guwahati,2009.0,Jaipur,Kanpur,1672235,N,B,6,1,0,0,2257517
49722,11,4,HR,Analyst,Insurance,I,Research Analyst,Doctorate,Arts,Bangalore,2001.0,Arts,Bangalore,2003.0,Ahmedabad,Pune,1724622,N,D,6,4,0,0,2141980
58602,1,1,Healthcare,Others,Retail,I,HR,Grad,Zoology,Mangalore,2011.0,Zoology,Mangalore,2013.0,Nagpur,Kolkata,465544,N,D,3,8,0,0,535375
24451,24,12,Engineering,Project Manager,Retail,H,Assistant Manager,Doctorate,Mathematics,Guwahati,1990.0,Mathematics,Guwahati,1992.0,Bhubaneswar,Lucknow,3821072,Y,Key_Performer,6,4,0,0,5349500
25061,11,3,Analytics/BI,Head,Insurance,F,Medical Officer,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Delhi,Chennai,1448666,N,B,4,0,0,0,1810832
14309,22,16,Engineering,Sales Manager,Telecom,N,Assistant Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Nagpur,Pune,2145481,Y,C,3,2,0,0,2565995
46369,23,6,Analytics/BI,Head,Others,M,Research Analyst,Doctorate,Sociology,Ahmedabad,1997.0,Mathematics,Bhubaneswar,2006.0,Lucknow,Delhi,3720485,N,Key_Performer,4,0,0,1,5022654
52032,0,0,Marketing,Others,Training,M,HR,PG,Arts,Jaipur,2014.0,Arts,Jaipur,2016.0,Ahmedabad,Kolkata,0,N,B,0,8,1,0,821281
52883,19,10,Marketing,Others,Training,L,Consultant,PG,Arts,Jaipur,2001.0,Others,Jaipur,2012.0,Pune,Kolkata,3222816,N,C,4,1,0,0,3854487
11573,20,10,Marketing,Senior Researcher,Training,H,Manager,Doctorate,Sociology,Bhubaneswar,2000.0,Sociology,Bhubaneswar,2022.0,Bhubaneswar,Chennai,2960517,N,C,2,2,0,0,3676962
46212,2,0,Sales,Bio statistician,Analytics,B,Software Developer,PG,Chemistry,Guwahati,2009.0,Chemistry,Guwahati,2011.0,Nagpur,Surat,574107,Y,D,1,6,1,0,697195
24851,0,0,Marketing,Others,Training,M,HR,Grad,Psychology,Kolkata,2020.0,Psychology,Kolkata,2014.0,Ahmedabad,Kanpur,0,N,B,0,1,0,0,350337
59051,1,1,Analytics/BI,Bio statistician,Automobile,B,Manager,Doctorate,Chemistry,Bhubaneswar,2011.0,Chemistry,Bhubaneswar,2013.0,Mumbai,Jaipur,720479,Y,B,1,7,0,0,936622
59687,7,7,Analytics/BI,Scientist,Retail,M,Director,Grad,Mathematics,Ahmedabad,2004.0,Mathematics,Ahmedabad,2006.0,Nagpur,Guwahati,1163978,Y,Key_Performer,3,3,0,0,1549487
31613,23,8,Analytics/BI,Data scientist,BFSI,O,Consultant,Doctorate,Mathematics,Nagpur,1991.0,Mathematics,Nagpur,1993.0,Mumbai,Nagpur,3353222,Y,C,2,8,0,0,4318949
28887,14,9,Banking,Business Analyst,Aviation,M,Data Analyst,Doctorate,Chemistry,Mumbai,1997.0,Chemistry,Mumbai,1999.0,Bangalore,Kanpur,2211228,Y,Key_Performer,4,6,0,0,3095719
23917,10,4,Sales,Project Manager,Training,M,Research Analyst,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Kanpur,Bangalore,1288968,N,A,2,7,2,0,1611210
26222,13,11,Engineering,Business Analyst,Training,J,HR,Grad,Botony,Jaipur,2007.0,Botony,Jaipur,2023.0,Mumbai,Bangalore,2082526,N,D,3,1,0,0,2394904
40405,19,16,Sales,Business Analyst,Training,C,HR,Doctorate,Psychology,Mangalore,2001.0,Psychology,Mangalore,2008.0,Chennai,Bangalore,2520435,N,D,2,0,0,0,3130380
23740,18,0,Sales,CEO,Training,J,HR,Grad,Sociology,Kolkata,1995.0,Sociology,Kolkata,1997.0,Nagpur,Ahmedabad,2471994,N,B,5,3,0,1,3089992
53901,0,0,Marketing,Others,Training,M,HR,PG,Arts,Surat,2011.0,Arts,Surat,2013.0,Jaipur,Jaipur,0,N,B,0,8,0,0,881614
10643,1,1,HR,Business Analyst,IT,P,HR,Grad,Sociology,Nagpur,2011.0,Sociology,Nagpur,2013.0,Bhubaneswar,Chennai,434555,N,D,1,8,0,0,499738
59137,8,5,Sales,Consultant,Aviation,M,Scientist,Grad,Chemistry,Mumbai,2003.0,Chemistry,Mumbai,2005.0,Pune,Bhubaneswar,1284594,N,C,6,6,0,0,1477283
41110,19,15,HR,Scientist,BFSI,C,Manager,Doctorate,Statistics,Pune,1993.0,Others,Pune,1995.0,Lucknow,Mumbai,3787942,N,C,3,4,0,1,4704623
38241,20,18,Sales,Others,BFSI,D,Medical Officer,Doctorate,Arts,Pune,1991.0,Arts,Pune,1993.0,Kanpur,Lucknow,3095301,N,C,2,6,0,0,3844363
46582,19,0,HR,Others,Insurance,M,Assistant Manager,PG,Sociology,Delhi,2001.0,Sociology,Delhi,2015.0,Ahmedabad,Kanpur,2974517,N,Key_Performer,2,0,1,0,3866872
54661,4,4,Marketing,Analyst,Others,M,Product Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Bangalore,Pune,488584,N,Key_Performer,6,0,5,0,635159
31301,16,8,Accounts,Sales Manager,Telecom,M,Product Manager,PG,Statistics,Mumbai,1997.0,Statistics,Mumbai,1999.0,Surat,Jaipur,1681224,Y,A,3,5,0,0,2219215
37982,17,15,Top Management,Senior Analyst,Training,G,Research Analyst,Doctorate,Chemistry,Mangalore,1994.0,Chemistry,Mangalore,1996.0,Mangalore,Mangalore,2809948,Y,Key_Performer,3,3,0,0,3933927
25134,15,13,Banking,Project Manager,BFSI,O,HR,Grad,Sociology,Ahmedabad,1999.0,Sociology,Ahmedabad,2001.0,Chennai,Mangalore,1802045,N,D,4,7,0,0,2072351
36207,10,7,Healthcare,CEO,Telecom,G,Research Analyst,PG,Psychology,Bhubaneswar,2010.0,Mathematics,Bhubaneswar,2006.0,Surat,Jaipur,2214579,N,Key_Performer,5,0,0,1,2878952
18061,12,7,Top Management,Team Lead,FMCG,M,Consultant,Grad,Psychology,Ahmedabad,2008.0,Psychology,Ahmedabad,2009.0,Kanpur,Kolkata,2001471,N,Key_Performer,4,1,0,0,2501838
38206,2,2,Engineering,Bio statistician,Aviation,F,Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Kolkata,Bhubaneswar,487741,N,D,1,8,3,0,560902
37328,25,10,Engineering,Sales Manager,IT,P,HR,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Kanpur,Pune,2177109,N,A,6,8,3,0,2721386
35827,5,4,Banking,Consultant,IT,F,Product Manager,Doctorate,Engineering,Pune,2008.0,Engineering,Pune,2010.0,Delhi,Mangalore,1349101,Y,C,5,6,0,0,1737642
35182,4,2,Banking,Financial Analyst,Retail,D,HR,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Kanpur,Pune,598696,N,A,4,1,2,0,778304
56227,5,4,Analytics/BI,Financial Analyst,FMCG,G,Web Designer,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Guwahati,Delhi,626176,N,D,3,0,2,0,720102
20814,18,1,Top Management,Others,Retail,P,Medical Officer,PG,Chemistry,Delhi,2002.0,Chemistry,Delhi,2015.0,Nagpur,Kanpur,3080144,N,C,2,0,0,0,3683852
20945,1,1,Marketing,Team Lead,Automobile,M,Scientist,Grad,Chemistry,Lucknow,2011.0,Chemistry,Lucknow,2013.0,Kanpur,Mumbai,405455,N,D,1,4,0,0,466273
31383,6,4,Education,Associate,Others,O,Research Analyst,Grad,Mathematics,Mangalore,2014.0,Mathematics,Mangalore,2013.0,Mumbai,Jaipur,898927,N,Key_Performer,5,0,4,0,1168605
54587,2,0,Healthcare,Associate,Analytics,F,Product Manager,Doctorate,Statistics,Ahmedabad,2018.0,Statistics,Ahmedabad,2022.0,Pune,Kolkata,710790,N,A,2,2,0,0,938242
22408,12,12,Sales,Sales Manager,Analytics,I,Sr.Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Nagpur,Lucknow,1175255,N,Key_Performer,4,1,0,0,1469068
13950,9,5,Healthcare,Sales Execituve,FMCG,B,CA,Grad,Economics,Jaipur,2003.0,Economics,Jaipur,2005.0,Mangalore,Nagpur,1385514,Y,B,6,7,0,0,1773457
21477,12,11,HR,Sales Manager,IT,I,Data Analyst,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Nagpur,Nagpur,1571016,N,C,3,0,1,0,1806668
50452,18,8,Top Management,Sr. Business Analyst,BFSI,H,Consultant,Doctorate,Zoology,Bangalore,2002.0,Mathematics,Bhubaneswar,2006.0,Kolkata,Bhubaneswar,2683910,N,C,2,1,0,0,3333416
35510,23,0,Analytics/BI,Data scientist,IT,M,Product Manager,PG,Others,Pune,1990.0,Chemistry,Pune,1992.0,Bhubaneswar,Mumbai,2888186,Y,Key_Performer,2,7,1,1,3812405
23965,2,1,Marketing,Scientist,BFSI,E,Data Analyst,Doctorate,Sociology,Surat,2011.0,Sociology,Surat,2013.0,Bangalore,Surat,810314,N,B,2,8,0,1,1012892
51123,24,15,Education,Consultant,Analytics,A,HR,Grad,Arts,Lucknow,1996.0,Others,Lucknow,2023.0,Kanpur,Bhubaneswar,1514864,N,C,5,2,0,0,1742093
48443,16,1,Others,Financial Analyst,Automobile,O,Data Analyst,PG,Chemistry,Pune,1997.0,Chemistry,Pune,1999.0,Surat,Kanpur,3045337,N,C,5,4,0,0,3642223
11866,17,9,Banking,Sales Execituve,Aviation,A,Research Scientist,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Surat,Mangalore,2251720,N,A,4,7,3,0,2814650
20788,3,2,Healthcare,Project Manager,IT,L,CA,Doctorate,Mathematics,Jaipur,2011.0,Mathematics,Jaipur,2013.0,Bhubaneswar,Lucknow,1323121,Y,B,1,8,0,0,1852369
12330,5,0,Banking,Others,Analytics,K,Manager,PG,Mathematics,Delhi,2008.0,Mathematics,Delhi,2010.0,Guwahati,Ahmedabad,921028,Y,C,1,3,0,0,1118496
38873,21,1,Marketing,Scientist,Others,D,Assistant Manager,Grad,Economics,Delhi,1999.0,Economics,Delhi,2022.0,Pune,Guwahati,2414774,Y,Key_Performer,4,2,3,0,3090910
31737,15,6,Marketing,Others,Telecom,B,Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Mangalore,Lucknow,1746947,N,C,4,8,0,0,2008989
36868,7,3,Engineering,Consultant,Retail,P,Data Analyst,Grad,Sociology,Delhi,2006.0,Sociology,Delhi,2008.0,Nagpur,Jaipur,1291601,Y,Key_Performer,4,8,1,0,1719379
30875,11,3,Analytics/BI,Team Lead,Others,N,Software Developer,Doctorate,Others,Jaipur,2003.0,Statistics,Jaipur,2005.0,Mumbai,Chennai,1808113,Y,A,4,4,0,0,2531358
25691,3,1,Others,Business Analyst,Insurance,J,Consultant,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Nagpur,Mumbai,619524,N,B,2,1,2,0,774405
21275,15,6,Marketing,Head,IT,E,HR,PG,Arts,Mumbai,1998.0,Arts,Mumbai,2000.0,Jaipur,Mangalore,1448093,N,D,4,6,1,1,1731919
42812,8,5,Accounts,Financial Analyst,Automobile,M,Others,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Jaipur,Bhubaneswar,630571,N,C,4,8,1,0,725156
22976,17,4,Analytics/BI,Data scientist,Analytics,E,Consultant,PG,Arts,Pune,2003.0,Mathematics,Bhubaneswar,2006.0,Mangalore,Delhi,2512418,N,D,2,1,0,0,3004851
28308,6,5,Marketing,Bio statistician,IT,F,Data Analyst,PG,Arts,Nagpur,2014.0,Arts,Nagpur,2022.0,Kolkata,Lucknow,1186948,N,C,1,1,0,0,1419589
58239,22,15,Accounts,Consultant,Telecom,P,Manager,PG,Mathematics,Ahmedabad,1989.0,Mathematics,Ahmedabad,1991.0,Kanpur,Mangalore,1701840,N,A,5,6,1,0,2212392
17982,8,2,Healthcare,Bio statistician,Training,D,Marketing Manager,PG,Arts,Mumbai,2004.0,Arts,Mumbai,2006.0,Kolkata,Bhubaneswar,1262617,N,C,3,5,0,0,1510089
59364,3,0,Sales,Others,Insurance,K,Data Analyst,Grad,Chemistry,Bhubaneswar,2008.0,Chemistry,Bhubaneswar,2010.0,Bangalore,Guwahati,519736,N,B,3,5,0,0,649670
15078,12,0,Marketing,Bio statistician,FMCG,A,Research Scientist,Grad,Zoology,Guwahati,2008.0,Zoology,Guwahati,2022.0,Bhubaneswar,Kolkata,2092139,N,D,3,2,0,0,2405959
52015,12,0,Marketing,Bio statistician,Automobile,H,Product Manager,PG,Chemistry,Nagpur,2001.0,Chemistry,Nagpur,2003.0,Surat,Pune,1637680,Y,C,2,5,1,0,1988798
18540,22,0,Top Management,Head,Others,P,Marketing Manager,PG,Sociology,Mangalore,1998.0,Sociology,Mangalore,2016.0,Bangalore,Chennai,3014159,N,D,2,1,2,1,3604934
50262,18,16,Sales,Analyst,Automobile,O,Network Engineer,Grad,Chemistry,Bhubaneswar,2002.0,Chemistry,Bhubaneswar,2023.0,Bangalore,Guwahati,2248686,N,C,6,0,3,0,2585988
10683,7,6,Others,Others,Others,P,Medical Officer,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Guwahati,Pune,545563,N,B,2,1,1,0,681953
48575,22,14,HR,Team Lead,BFSI,G,Web Designer,PG,Others,Ahmedabad,1989.0,Engineering,Ahmedabad,1991.0,Mangalore,Nagpur,3069468,N,B,4,8,1,0,3990308
39539,13,6,IT-Software,Sales Execituve,Aviation,I,Director,Doctorate,Economics,Delhi,2007.0,Economics,Delhi,2019.0,Jaipur,Mumbai,1666019,N,D,2,2,0,0,2069195
58173,1,0,Sales,Consultant,Aviation,K,Marketing Manager,Doctorate,Psychology,Jaipur,2010.0,Psychology,Jaipur,2012.0,Mumbai,Lucknow,807203,N,B,1,8,0,0,1009003
56310,6,1,HR,Analyst,IT,L,HR,PG,Arts,Mumbai,2014.0,Arts,Mumbai,2014.0,Delhi,Kolkata,1252911,N,B,2,1,2,0,1628784
54424,6,4,Healthcare,Team Lead,Insurance,I,Director,Grad,Others,Ahmedabad,2005.0,Zoology,Ahmedabad,2007.0,Mumbai,Bhubaneswar,1187786,Y,C,6,3,0,0,1398736
29968,23,14,Marketing,Team Lead,Retail,P,Software Developer,Grad,Mathematics,Bangalore,1991.0,Mathematics,Bangalore,1993.0,Bhubaneswar,Lucknow,2650212,N,B,3,5,3,0,3312765
53700,14,6,Engineering,Consultant,Insurance,D,Product Manager,PG,Economics,Mangalore,1997.0,Economics,Mangalore,1999.0,Kolkata,Mangalore,1764275,Y,Key_Performer,6,4,0,0,2328843
53159,3,1,Marketing,Bio statistician,Automobile,E,Sr.Manager,PG,Zoology,Guwahati,2008.0,Zoology,Guwahati,2010.0,Lucknow,Jaipur,661047,Y,B,3,5,1,0,872582
18864,11,1,Engineering,Team Lead,Automobile,K,Research Analyst,Grad,Sociology,Guwahati,2002.0,Sociology,Guwahati,2004.0,Mumbai,Bangalore,2034496,N,A,2,3,1,0,2543120
39230,19,11,Accounts,Analyst,Analytics,N,Software Developer,PG,Economics,Mumbai,1993.0,Economics,Mumbai,1995.0,Surat,Kolkata,1483704,N,A,3,4,1,0,1928815
30454,23,17,HR,CEO,BFSI,I,Assistant Manager,Grad,Psychology,Jaipur,1990.0,Psychology,Jaipur,1992.0,Mumbai,Mangalore,2410273,N,C,5,8,1,1,2771813
28688,4,2,Engineering,Scientist,Analytics,O,Research Analyst,Grad,Chemistry,Bhubaneswar,2016.0,Chemistry,Bhubaneswar,2015.0,Mumbai,Lucknow,562023,N,B,1,0,1,1,702528
14445,6,3,Banking,Project Manager,Training,H,Medical Officer,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Jaipur,Chennai,893360,N,D,2,3,1,0,1027364
44168,11,7,Others,Consultant,Others,L,Network Engineer,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Jaipur,Surat,1439658,N,B,6,5,2,0,1799572
56366,8,3,Top Management,Sr. Business Analyst,BFSI,J,Product Manager,PG,Statistics,Ahmedabad,2003.0,Others,Ahmedabad,2005.0,Lucknow,Bhubaneswar,970745,N,A,4,4,0,0,1312447
10152,2,1,Sales,Sales Execituve,Retail,O,Marketing Manager,PG,Economics,Kolkata,2011.0,Economics,Kolkata,2013.0,Kanpur,Kolkata,577367,Y,D,2,4,0,0,717089
25268,20,2,Top Management,Others,Automobile,G,Manager,Doctorate,Others,Jaipur,1992.0,Economics,Jaipur,1994.0,Lucknow,Jaipur,3452096,Y,Key_Performer,6,7,0,0,4832934
13973,4,2,Banking,Others,Others,F,Medical Officer,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Pune,Mumbai,674313,N,A,6,1,2,0,876606
15882,19,8,Marketing,Bio statistician,Retail,C,Manager,PG,Botony,Kolkata,2001.0,Mathematics,Bhubaneswar,2006.0,Kanpur,Lucknow,2252186,N,D,5,1,1,0,2693614
56863,10,10,Marketing,Senior Researcher,BFSI,N,Consultant,Grad,Zoology,Ahmedabad,2002.0,Zoology,Ahmedabad,2004.0,Surat,Kolkata,1801220,N,A,3,8,0,0,2251525
21648,24,12,Top Management,Team Lead,Aviation,C,Consultant,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Kolkata,Mangalore,1791909,N,B,5,1,1,0,2239886
27582,23,10,Education,Sales Execituve,IT,F,HR,PG,Arts,Kolkata,1988.0,Arts,Kolkata,1990.0,Bangalore,Kanpur,2040924,N,C,5,3,1,0,2440945
23620,10,2,Healthcare,Financial Analyst,Insurance,E,Sr.Manager,Grad,Chemistry,Delhi,2003.0,Chemistry,Delhi,2005.0,Nagpur,Mumbai,1872811,N,B,4,5,0,0,2341013
49202,8,6,Marketing,Business Analyst,FMCG,K,HR,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Surat,Bangalore,567614,N,A,6,0,2,0,737898
27847,19,2,Accounts,Scientist,Training,P,Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Ahmedabad,Lucknow,2470560,N,C,6,4,3,0,2841144
26875,6,6,Healthcare,Team Lead,IT,P,HR,PG,Chemistry,Guwahati,2008.0,Chemistry,Guwahati,2010.0,Chennai,Pune,1378039,Y,Key_Performer,6,6,1,0,1891771
59668,23,1,Banking,Business Analyst,IT,I,Network Engineer,Doctorate,Economics,Bangalore,1991.0,Economics,Bangalore,1993.0,Bangalore,Jaipur,2561619,N,B,6,5,0,0,3458185
25136,22,22,Healthcare,CEO,Others,C,Data Analyst,PG,Engineering,Guwahati,1991.0,Engineering,Guwahati,1993.0,Nagpur,Jaipur,2774855,N,A,5,6,0,0,3607311
56001,23,17,IT-Software,Bio statistician,Retail,D,Software Developer,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Mumbai,Bangalore,1998342,Y,B,5,6,1,0,2597844
39665,1,0,Healthcare,Research Scientist,Automobile,N,HR,Doctorate,Arts,Mangalore,2019.0,Mathematics,Bhubaneswar,2006.0,Kolkata,Jaipur,723244,N,D,2,1,0,0,831730
28666,22,22,Sales,CEO,Aviation,L,Others,Grad,Mathematics,Ahmedabad,1998.0,Mathematics,Ahmedabad,2019.0,Mangalore,Kolkata,2402352,Y,Key_Performer,3,1,0,0,3075010
